Species	BAN001.A0101.SG1.1_10M	BAN001.A0102.SG1.4_10M	CDM019.A0101.SG1.1_10M	CDM019.A0102.SG1.4_10M	CDM020.A0101.SG1.1_10M	CDM020.A0102.SG1.4_10M	FUM001.A0101.SG1.1_10M	FUM001.A0102.SG1.4_10M	FUM002.A0101.SG1.1_10M	FUM002.A0102.SG1.5_10M	FUM003.A0101.SG1.1_10M	FUM003.A0102.SG1.4_10M	GDN001.A0101.SG1.1_10M	GDN001.A0102.SG1.3_10M	GOY005.A0101.SG1.2_10M	GOY005.A0103.SG1.4_10M	GOY006.A0101.SG1.2_10M	GOY006.A0102.SG1.5_10M	GUE001.A0101.SG1.1_10M	GUE001.A0102.SG1.4_10M	PES001.B0101.SG1.3_10M	PES001.B0102.SG1.5_10M	SPM002.A0101.SG1.1_10M	SPM002.A0103.SG1.4_10M	VLD001.A0101.SG1.1_10M	VLD001.A0102.SG1.2_10M	ZAF001.A0101.SG1.1_10M	ZAF001.A0103.SG1.4_10M	BAN001.A0101.SG1.1_10M_over50bp	BAN001.A0101.SG1.1_10M_under50bp	BAN001.A0102.SG1.4_10M_over50bp	BAN001.A0102.SG1.4_10M_under50bp	CDM019.A0101.SG1.1_10M_over50bp	CDM019.A0101.SG1.1_10M_under50bp	CDM019.A0102.SG1.4_10M_over50bp	CDM019.A0102.SG1.4_10M_under50bp	CDM020.A0101.SG1.1_10M_over50bp	CDM020.A0101.SG1.1_10M_under50bp	CDM020.A0102.SG1.4_10M_over50bp	CDM020.A0102.SG1.4_10M_under50bp	FUM001.A0101.SG1.1_10M_over50bp	FUM001.A0101.SG1.1_10M_under50bp	FUM001.A0102.SG1.4_10M_over50bp	FUM001.A0102.SG1.4_10M_under50bp	FUM002.A0101.SG1.1_10M_over50bp	FUM002.A0101.SG1.1_10M_under50bp	FUM002.A0102.SG1.5_10M_over50bp	FUM002.A0102.SG1.5_10M_under50bp	FUM003.A0101.SG1.1_10M_over50bp	FUM003.A0101.SG1.1_10M_under50bp	FUM003.A0102.SG1.4_10M_over50bp	FUM003.A0102.SG1.4_10M_under50bp	GDN001.A0101.SG1.1_10M_over50bp	GDN001.A0101.SG1.1_10M_under50bp	GDN001.A0102.SG1.3_10M_over50bp	GDN001.A0102.SG1.3_10M_under50bp	GOY005.A0101.SG1.2_10M_over50bp	GOY005.A0101.SG1.2_10M_under50bp	GOY005.A0103.SG1.4_10M_over50bp	GOY005.A0103.SG1.4_10M_under50bp	GOY006.A0101.SG1.2_10M_over50bp	GOY006.A0101.SG1.2_10M_under50bp	GOY006.A0102.SG1.5_10M_over50bp	GOY006.A0102.SG1.5_10M_under50bp	GUE001.A0101.SG1.1_10M_over50bp	GUE001.A0101.SG1.1_10M_under50bp	GUE001.A0102.SG1.4_10M_over50bp	GUE001.A0102.SG1.4_10M_under50bp	PES001.B0101.SG1.3_10M_over50bp	PES001.B0101.SG1.3_10M_under50bp	PES001.B0102.SG1.5_10M_over50bp	PES001.B0102.SG1.5_10M_under50bp	SPM002.A0101.SG1.1_10M_over50bp	SPM002.A0101.SG1.1_10M_under50bp	SPM002.A0103.SG1.4_10M_over50bp	SPM002.A0103.SG1.4_10M_under50bp	VLD001.A0101.SG1.1_10M_over50bp	VLD001.A0101.SG1.1_10M_under50bp	VLD001.A0102.SG1.2_10M_over50bp	VLD001.A0102.SG1.2_10M_under50bp	ZAF001.A0101.SG1.1_10M_over50bp	ZAF001.A0101.SG1.1_10M_under50bp	ZAF001.A0103.SG1.4_10M_over50bp	ZAF001.A0103.SG1.4_10M_under50bp
Pararhizobium sp900473045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1253	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1212	41	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas micra	0	0	1450	4444	433	1208	56	25	107	318	32	56	43	33	158	186	365	628	0	0	68	126	0	0	12	11	22	14	0	0	0	0	1120	330	3332	1112	352	81	948	260	43	13	12	13	51	56	175	143	18	14	14	42	28	15	19	14	97	61	82	104	255	110	357	271	0	0	0	0	43	25	84	42	0	0	0	0	0	0	0	0	18	0	0	0
Parvimonas sp000214475	0	0	197	637	133	366	56	26	149	330	42	73	26	18	230	339	500	919	0	0	58	141	0	0	0	0	11	0	0	0	0	0	160	37	487	150	111	22	282	84	41	15	10	16	80	69	177	153	18	24	32	41	21	0	10	0	135	95	177	162	355	145	502	417	0	0	0	0	46	12	92	49	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas sp000223315	0	0	494	1709	653	1926	46	34	342	826	57	58	56	153	224	306	712	1334	0	0	129	321	0	0	0	11	0	0	0	0	0	0	388	106	1293	416	520	133	1525	401	41	0	18	16	168	174	466	360	21	36	16	42	24	32	72	81	131	93	166	140	508	204	734	600	0	0	0	0	105	24	212	109	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas sp001553085	0	0	21	99	30	88	74	20	78	176	19	14	25	17	53	85	160	261	0	0	27	65	0	0	0	0	0	0	0	0	0	0	16	0	76	23	27	0	73	15	66	0	14	0	49	29	87	89	12	0	0	0	13	12	0	0	34	19	41	44	113	47	135	126	0	0	0	0	23	0	48	17	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas sp015257355	0	0	41	155	51	201	0	0	98	284	17	18	24	19	87	132	216	417	0	0	19	74	0	0	0	0	0	0	0	0	0	0	31	10	126	29	42	0	164	37	0	0	0	0	59	39	150	134	0	12	0	12	16	0	0	10	54	33	75	57	162	54	238	179	0	0	0	0	16	0	45	29	0	0	0	0	0	0	0	0	0	0	0	0
Paucilactobacillus hokkaidonensis	1084	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774	310	227	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pauljensenia bouchesdurhonensis	0	0	51	29	87	39	254	15	154	57	283	55	115	15	239	63	373	136	0	0	459	184	0	0	78	19	68	12	0	0	0	0	40	11	20	0	70	17	27	12	174	80	0	0	107	47	37	20	188	95	28	27	90	25	11	0	143	96	29	34	246	127	69	67	0	0	0	0	390	69	126	58	0	0	0	0	43	35	11	0	47	21	0	0
Pauljensenia cardiffensis	0	0	29849	13977	7721	3627	5301	462	60584	26551	54	27	10712	1283	2325	468	5357	2236	0	0	7385	2402	0	0	1651	470	63	12	0	0	0	0	26820	3029	10853	3124	6923	798	2784	843	3471	1830	256	206	41855	18729	15414	11137	30	24	0	20	9187	1525	848	435	1453	872	224	244	3546	1811	1116	1120	0	0	0	0	6731	654	1817	585	0	0	0	0	1031	620	189	281	34	29	0	0
Pauljensenia culturomici	0	0	176	96	99	41	55	0	147	65	51	17	305	23	60	0	110	29	0	0	223	78	0	0	42	11	0	0	0	0	0	0	137	39	61	35	75	24	33	0	35	20	0	0	78	69	34	31	36	15	11	0	239	66	13	10	35	25	0	0	66	44	12	17	0	0	0	0	165	58	51	27	0	0	0	0	27	15	0	0	0	0	0	0
Pauljensenia georgiae	0	0	16042	5123	6966	2366	2957	257	1867	579	6467	1199	703	63	2986	407	1488	437	0	0	2764	861	0	0	8141	1459	114	13	0	0	0	0	14022	2020	3700	1423	5952	1014	1635	731	1677	1280	107	150	1175	692	290	289	4427	2040	579	620	537	166	41	22	1874	1112	177	230	977	511	227	210	0	0	0	0	2361	403	566	295	0	0	0	0	5317	2824	646	813	94	20	0	0
Pauljensenia hongkongensis	0	0	9348	3124	9344	2991	3864	346	1455	481	9455	1677	350	41	2693	395	1395	397	0	0	2693	767	19	0	10970	2086	293	21	0	0	0	0	8068	1280	2195	929	7927	1417	2079	912	2330	1534	159	187	919	536	228	253	6367	3088	785	892	277	73	24	17	1705	988	173	222	840	555	180	217	0	0	0	0	2292	401	522	245	19	0	0	0	6997	3973	896	1190	240	53	0	16
Pauljensenia hyovaginalis	0	0	494	203	829	335	70	0	182	69	56	21	301	20	55	15	94	34	0	0	220	78	0	0	40	16	0	0	0	0	0	0	437	57	137	66	734	95	267	68	58	12	0	0	115	67	36	33	30	26	11	10	189	112	0	13	28	27	0	0	58	36	16	18	0	0	0	0	182	38	48	30	0	0	0	0	24	16	0	11	0	0	0	0
Pauljensenia mediterranea	0	0	397849	160817	280151	116635	82	14	644	251	65	14	281	35	79	17	164	67	0	0	253	102	0	0	68	16	0	0	0	0	0	0	344667	53182	114701	46116	245323	34828	83883	32752	26	56	0	0	418	226	140	111	42	23	0	0	243	38	17	18	44	35	0	12	114	50	31	36	0	0	0	0	220	33	65	37	0	0	0	0	47	21	0	11	0	0	0	0
Pauljensenia meyeri	0	0	1252	515	8227	3676	1128	111	216	72	847	213	29459	2931	730	145	3145	1051	0	0	14239	4710	0	0	302	65	17	0	0	0	0	0	1007	245	343	172	6160	2067	2273	1403	532	596	43	68	125	91	28	44	592	255	99	114	24175	5284	1842	1089	440	290	57	88	2088	1057	531	520	0	0	0	0	12647	1592	3347	1363	0	0	0	0	186	116	22	43	12	0	0	0
Pauljensenia odontolytica	0	0	1346	489	369	143	550	44	583	209	4633	1129	341	43	4195	771	3355	1211	30	0	2259	730	56	0	170	37	687	50	0	0	0	0	1118	228	335	154	303	66	101	42	402	148	22	22	381	202	116	93	3114	1519	570	559	266	75	30	13	2452	1743	338	433	2145	1210	592	619	27	0	0	0	1914	345	472	258	32	24	0	0	111	59	18	19	545	142	23	27
Pauljensenia sp000185285	0	0	309	154	263	100	555	43	288	105	972	257	1031	98	1071	176	2386	795	12	0	5993	1953	41	0	270	68	416	29	0	0	0	0	263	46	114	40	212	51	67	33	350	205	24	19	194	94	55	50	636	336	139	118	848	183	64	34	660	411	84	92	1612	774	396	399	11	0	0	0	5314	679	1412	541	41	0	0	0	172	98	28	40	346	70	17	12
Pauljensenia sp000278725	0	0	63	36	63	36	465	47	201	103	410	106	145	12	449	79	478	172	61	0	672	221	110	0	114	19	1031	92	0	0	0	0	47	16	20	16	53	10	26	10	328	137	26	21	125	76	73	30	267	143	60	46	112	33	0	0	295	154	33	46	311	167	84	88	59	0	0	0	557	115	147	74	108	0	0	0	73	41	0	12	829	202	45	47
Pauljensenia sp000411415	0	0	58	20	40	16	130	10	80	26	215	50	75	0	228	50	239	98	0	0	354	134	0	0	37	0	36	10	0	0	0	0	47	11	14	0	31	0	10	0	89	41	0	0	47	33	13	13	134	81	26	24	55	20	0	0	133	95	20	30	153	86	38	60	0	0	0	0	294	60	92	42	0	0	0	0	16	21	0	0	29	0	0	0
Pauljensenia sp000466265	0	0	79	31	117	41	469	29	270	92	371	100	226	27	447	93	539	185	0	0	778	295	22	0	83	20	66	0	0	0	0	0	64	15	22	0	101	16	24	17	316	153	15	14	162	108	51	41	250	121	43	57	156	70	18	0	251	196	47	46	340	199	96	89	0	0	0	0	666	112	178	117	22	0	0	0	49	34	0	13	54	12	0	0
Pauljensenia sp001064145	0	0	44	19	40	14	136	0	52	18	221	38	49	12	200	41	241	61	0	0	271	100	0	0	35	0	36	0	0	0	0	0	37	0	17	0	28	12	0	0	77	59	0	0	30	22	0	11	138	83	15	23	34	15	0	0	110	90	19	22	154	87	26	35	0	0	0	0	233	38	63	37	0	0	0	0	14	21	0	0	27	0	0	0
Pauljensenia sp001838165	0	0	37	12	49	25	110	0	57	23	198	46	44	0	186	35	171	72	0	0	240	97	0	0	15	0	55	0	0	0	0	0	31	0	0	0	40	0	17	0	75	35	0	0	31	26	12	11	129	69	21	25	27	17	0	0	104	82	12	23	100	71	38	34	0	0	0	0	185	55	65	32	0	0	0	0	0	0	0	0	44	11	0	0
Pauljensenia sp018375675	0	0	29	16	32	11	83	0	72	34	151	42	50	0	148	20	141	40	0	0	205	82	0	0	17	0	84	0	0	0	0	0	24	0	11	0	25	0	0	0	53	30	0	0	47	25	17	17	93	58	15	27	42	0	0	0	90	58	10	10	85	56	20	20	0	0	0	0	167	38	49	33	0	0	0	0	12	0	0	0	73	11	0	0
Pauljensenia sp018986735	0	0	71	31	62	34	45	0	92	42	48	10	247	29	50	15	72	25	0	0	161	72	0	0	55	11	0	0	0	0	0	0	52	19	16	15	48	14	19	15	35	10	0	0	49	43	25	17	28	20	0	0	192	55	13	16	24	26	0	11	56	16	13	12	0	0	0	0	123	38	41	31	0	0	0	0	26	29	0	0	0	0	0	0
Pauljensenia sp900556405	0	0	65	32	32	17	85	0	45	22	117	32	45	0	146	25	155	53	0	0	212	79	0	0	18	0	18	0	0	0	0	0	57	0	24	0	25	0	11	0	62	23	0	0	29	16	0	14	83	34	16	16	33	12	0	0	87	59	0	16	96	59	23	30	0	0	0	0	173	39	52	27	0	0	0	0	15	0	0	0	18	0	0	0
Pauljensenia sp902373435	0	0	685	223	441	146	94	0	86	20	205	64	139	13	235	63	255	95	0	0	394	115	0	0	16	0	32	0	0	0	0	0	610	75	179	44	398	43	113	33	60	34	0	0	49	37	10	10	141	64	30	34	107	32	0	0	136	99	30	33	168	87	51	44	0	0	0	0	334	60	74	41	0	0	0	0	13	0	0	0	23	0	0	0
Pauljensenia sp902373545	0	0	87	47	106	52	450	33	222	87	356	83	175	17	360	73	537	138	0	0	792	233	0	0	83	25	106	12	0	0	0	0	65	22	31	16	83	23	42	10	271	179	18	15	143	79	49	38	224	132	45	38	140	35	10	0	215	145	32	41	343	194	66	72	0	0	0	0	663	129	163	70	0	0	0	0	50	33	15	10	85	21	0	0
Pelomonas depolymerans	0	0	0	0	0	0	13	0	0	0	6530	1862	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	5927	603	1296	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pelomonas puraquae	0	0	0	0	0	0	1560	83	106	15	1712968	473616	33	0	15	0	0	0	13	0	0	0	15	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345	215	55	28	94	12	10	0	1525886	187082	290804	182812	21	12	0	0	10	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	14	0	0	0	14	0	0	0	0	0	0	0
Pelomonas saccharophila	0	0	0	0	0	0	28	0	0	0	10054	2959	0	0	11	0	0	0	0	0	0	0	0	0	47	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	9028	1026	1974	985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	19	0	11	0	0	0	0
Pelomonas sp001426885	0	0	0	0	0	0	0	0	0	0	882	251	0	0	0	0	0	0	23	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790	92	171	80	0	0	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
Pelomonas sp003963005	0	0	0	0	0	0	55	0	0	0	56861	16102	24	0	10	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	52322	4539	11253	4849	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	13	0	0	0	0	0	0
Pelomonas sp003963075	0	0	0	0	0	0	85	0	0	0	10938	3268	71	0	0	0	0	0	34	0	0	0	38	0	26	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	11	0	0	0	0	0	0	9927	1011	2252	1016	63	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	34	0	0	0	0	17	0	0	0	0	0	0
Pelomonas sp009996515	0	0	0	0	0	0	0	0	0	0	872	243	11	0	14	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	789	83	175	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
Peptidiphaga gingivicola	0	0	1463	642	1465	695	32	0	189	36	72	12	61	0	527	83	195	55	0	0	138	52	0	0	33	0	68	0	0	0	0	0	1205	258	430	212	1143	322	465	230	16	16	0	0	117	72	20	16	57	15	0	0	36	25	0	0	279	248	37	46	127	68	20	35	0	0	0	0	118	20	32	20	0	0	0	0	25	0	0	0	61	0	0	0
Peptidiphaga sp000466165	0	0	385	169	81	39	122	0	147	60	99	20	113	14	56	12	60	15	37	0	111	38	75	0	68	18	394	25	0	0	0	0	297	88	111	58	62	19	31	0	101	21	0	0	98	49	34	26	83	16	12	0	77	36	0	0	41	15	0	0	37	23	0	0	35	0	0	0	90	21	26	12	71	0	0	0	52	16	11	0	324	70	14	11
Peptidiphaga sp905373325	0	0	1331	549	4263	2099	23	0	69	29	24	0	45	0	755	154	252	74	0	0	100	52	0	0	32	0	11	0	0	0	0	0	1083	248	385	164	3286	977	1369	730	17	0	0	0	37	32	14	15	11	13	0	0	38	0	0	0	395	360	49	105	165	87	35	39	0	0	0	0	74	26	33	19	0	0	0	0	24	0	0	0	0	0	0	0
Peptoanaerobacter margaretiae	0	0	746	1953	4496	9053	94	37	416	796	400	398	0	10	4037	4165	1621	2608	0	0	732	1341	0	0	0	10	0	0	0	0	0	0	609	137	1506	447	3464	1032	6817	2236	56	38	0	28	186	230	365	431	178	222	132	266	0	0	0	0	2297	1740	1969	2196	996	625	1302	1306	0	0	0	0	556	176	833	508	0	0	0	0	0	0	0	0	0	0	0	0
Peptoanaerobacter stomatis	0	0	433	915	230	553	0	0	110	170	0	11	48	35	83	46	113	119	0	0	51	77	0	0	20	0	0	0	0	0	0	0	364	69	717	198	197	33	446	107	0	0	0	0	72	38	102	68	0	0	0	0	38	10	24	11	53	30	26	20	93	20	73	46	0	0	0	0	43	0	59	18	0	0	0	0	18	0	0	0	0	0	0	0
Peptoanaerobacter yurii	0	0	614	1495	10898	21511	41	23	497	975	472	460	0	15	4830	5260	1868	3000	0	0	915	1673	0	0	0	0	0	0	0	0	0	0	520	94	1115	380	8212	2686	16019	5492	29	12	11	12	233	264	466	509	190	282	147	313	0	0	0	0	2706	2124	2552	2708	1202	666	1512	1488	0	0	0	0	682	233	1066	607	0	0	0	0	0	0	0	0	0	0	0	0
Peptoniphilus A lacydonensis	0	0	0	0	0	0	256	89	0	13	99	75	0	0	42	10	58	59	13	14	0	0	655	109	37	22	386	224	0	0	0	0	0	0	0	0	0	0	0	0	218	38	67	22	0	0	11	0	85	14	55	20	0	0	0	0	41	0	0	0	50	0	44	15	13	0	0	0	0	0	0	0	638	17	81	28	29	0	13	0	309	77	132	92
Peptostreptococcus canis	0	0	229	596	380	949	12	0	127	204	0	0	47	36	36	23	63	65	0	0	31	55	0	0	0	0	0	0	0	0	0	0	209	20	479	117	309	71	782	167	0	0	0	0	85	42	143	61	0	0	0	0	32	15	17	19	21	15	13	10	49	14	34	31	0	0	0	0	28	0	45	10	0	0	0	0	0	0	0	0	0	0	0	0
Peptostreptococcus sp000758885	0	0	10	44	23	33	58	13	154	228	0	0	0	12	56	31	88	103	0	0	141	140	0	0	18	24	0	0	0	0	0	0	0	0	37	0	20	0	29	0	43	15	11	0	99	55	150	78	0	0	0	0	0	0	0	0	35	21	15	16	77	11	60	43	0	0	0	0	132	0	112	28	0	0	0	0	11	0	15	0	0	0	0	0
Peptostreptococcus sp900759325	0	0	19	66	18	50	204	50	292	403	13	0	13	20	97	96	213	206	0	0	263	355	0	0	46	41	0	0	0	0	0	0	16	0	52	14	16	0	45	0	127	77	37	13	170	122	245	158	0	0	0	0	13	0	11	0	69	28	51	45	161	52	122	84	0	0	0	0	249	14	292	63	0	0	0	0	35	11	20	21	0	0	0	0
Peptostreptococcus stomatis	0	0	874	1813	731	1615	2113	673	4113	5544	254	185	335	295	1445	1025	2554	2673	0	0	4093	4691	0	0	509	357	27	14	0	0	0	0	738	136	1486	327	624	107	1326	289	1542	571	435	238	2601	1512	3392	2152	163	91	95	90	230	105	179	116	1037	408	564	461	1937	617	1595	1078	0	0	0	0	3753	340	3844	847	0	0	0	0	360	149	214	143	24	0	0	0
Phocaeicola abscessus	0	0	9596	9432	1968	1981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	15	0	0	0	0	0	0	0	0	0	0	7369	2227	6332	3100	1441	527	1316	665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas A bennonis	0	0	0	0	0	0	192	12	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9789	881	0	0	0	0	0	0	0	0	0	0	0	0	175	17	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7984	1805	517	364
Porphyromonas A sp001808555	0	0	0	0	0	0	139	13	0	0	12	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	21013	2054	0	0	0	0	0	0	0	0	0	0	0	0	109	30	0	0	0	0	0	0	10	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17296	3717	1238	816
Porphyromonas A sp900541275	0	0	0	0	0	0	97	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	101461	9807	0	0	0	0	0	0	0	0	0	0	0	0	76	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81915	19546	5755	4052
Porphyromonas catoniae	0	0	0	10	914	768	14	0	18	13	85	41	0	0	686	285	118	88	0	0	15	19	0	0	0	0	92	12	0	0	0	0	0	0	0	0	744	170	563	205	0	0	0	0	0	10	0	0	25	60	15	26	0	0	0	0	382	304	137	148	68	50	34	54	0	0	0	0	10	0	12	0	0	0	0	0	0	0	0	0	81	11	0	0
Porphyromonas endodontalis	0	0	322	351	746	815	171	16	22	16	16	0	0	0	17	15	25	14	0	0	0	16	0	0	20	0	64	14	0	0	0	0	242	80	244	107	564	182	570	245	166	0	15	0	0	14	0	11	13	0	0	0	0	0	0	0	13	0	0	0	15	10	0	0	0	0	0	0	0	0	0	10	0	0	0	0	15	0	0	0	58	0	0	0
Porphyromonas gingivalis	0	0	6268	5644	1885	1758	28	0	488	400	21	12	50	29	68	34	105	112	0	0	65	62	0	0	58	27	42	0	0	0	0	0	4702	1566	3708	1936	1333	552	1162	596	23	0	0	0	201	287	161	239	19	0	0	0	16	34	0	20	36	32	12	22	48	57	33	79	0	0	0	0	45	20	38	24	0	0	0	0	30	28	14	13	34	0	0	0
Porphyromonas pasteri	0	0	0	0	102	90	120	16	0	0	23	11	0	0	758	267	285	176	0	0	13	12	28	0	44	16	215	23	0	0	0	0	0	0	0	0	81	21	58	32	110	10	12	0	0	0	0	0	20	0	0	0	0	0	0	0	451	307	127	140	164	121	87	89	0	0	0	0	0	0	0	0	21	0	0	0	32	12	10	0	180	35	0	15
Porphyromonas sp000467855	0	0	121	70	993	713	31	0	17	11	0	0	0	0	313	116	175	129	0	0	14	10	0	0	0	0	394	36	0	0	0	0	99	22	50	20	802	191	521	192	29	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	200	113	54	62	103	72	52	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	339	55	24	12
Porphyromonas sp018127745	0	0	0	0	406	195	22	0	13	0	0	0	0	0	501	140	78	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	88	140	55	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	199	67	73	50	28	17	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Porphyromonas sp905372525	0	0	16	16	2895	2156	17	0	57	39	138	65	0	0	1690	612	246	165	0	0	82	60	0	0	0	0	301	40	0	0	0	0	14	0	13	0	2310	585	1554	602	15	0	0	0	24	33	14	25	64	74	22	43	0	0	0	0	991	699	263	349	146	100	87	78	0	0	0	0	69	13	31	29	0	0	0	0	0	0	0	0	276	25	35	0
Prevotella buccae	0	0	603	533	379	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	480	123	360	173	297	82	233	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0
Prevotella conceptionensis	0	0	4003	3890	4373	4224	112	17	34	38	11	0	0	0	789	386	296	270	0	0	68	67	20	0	27	0	59	13	0	0	0	0	2999	1004	2550	1340	3343	1030	2987	1237	79	33	0	0	12	22	11	27	10	0	0	0	0	0	0	0	401	388	174	212	161	135	115	155	0	0	0	0	45	23	25	42	20	0	0	0	19	0	0	0	50	0	0	0
Prevotella intermedia	0	0	518	629	510	597	53	0	57	65	0	0	11	0	223	146	154	185	0	0	82	74	0	0	23	10	36	0	0	0	0	0	388	130	430	199	361	149	389	208	38	15	0	0	17	40	14	51	0	0	0	0	0	0	0	0	120	103	55	91	91	63	78	107	0	0	0	0	49	33	44	30	0	0	0	0	14	0	0	0	29	0	0	0
Prevotella koreensis	0	0	2363	2754	506	634	57	19	25	44	0	0	11	0	136	82	209	218	0	0	119	160	0	0	156	77	19	0	0	0	0	0	1886	477	1951	803	369	137	433	201	0	48	0	15	11	14	10	34	0	0	0	0	11	0	0	0	59	77	37	45	123	86	102	116	0	0	0	0	88	31	75	85	0	0	0	0	71	85	28	49	15	0	0	0
Prevotella loescheii	0	0	1732	1798	9440	9708	84	13	159	170	22	25	0	0	11429	6465	2980	2731	0	0	876	940	12	0	58	26	73	12	0	0	0	0	1333	399	1209	589	6908	2532	6649	3059	29	55	0	0	53	106	47	123	10	12	0	17	0	0	0	0	5680	5749	2649	3816	1654	1326	1114	1617	0	0	0	0	543	333	450	490	10	0	0	0	35	23	10	16	66	0	0	0
Prevotella maculosa	0	0	1071	1150	313	336	17	0	12	0	14	0	0	0	15	0	0	0	0	0	12	17	0	0	0	0	30	0	0	0	0	0	833	238	769	381	238	75	232	104	17	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	28	0	0	0
Prevotella micans	0	0	511	600	314	424	13	0	0	0	0	0	0	0	0	0	0	0	0	0	12	13	0	0	0	0	0	0	0	0	0	0	401	110	392	208	230	84	285	139	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella saccharolytica	0	0	775	1059	3444	4222	15	0	60	73	15	11	0	0	556	385	148	141	0	0	103	100	0	0	16	19	0	0	0	0	0	0	593	182	700	359	2515	929	2970	1252	0	12	0	0	24	36	24	49	0	11	0	10	0	0	0	0	297	259	164	221	82	66	57	84	0	0	0	0	77	26	50	50	0	0	0	0	10	0	0	10	0	0	0	0
Prevotella shahii	0	0	213	264	351	406	0	0	0	0	0	0	0	0	156	97	39	44	0	0	19	12	0	0	0	0	0	0	0	0	0	0	153	60	177	87	264	87	275	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	78	56	41	24	15	23	21	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
