Species	BAN001.A0101.SG1.1_5M	BAN001.A0101.SG1.1_5M_over50bp	BAN001.A0101.SG1.1_5M_under50bp	BAN001.A0102.SG1.4_5M	BAN001.A0102.SG1.4_5M_over50bp	BAN001.A0102.SG1.4_5M_under50bp	CDM019.A0101.SG1.1_5M	CDM019.A0101.SG1.1_5M_over50bp	CDM019.A0101.SG1.1_5M_under50bp	CDM019.A0102.SG1.4_5M	CDM019.A0102.SG1.4_5M_over50bp	CDM019.A0102.SG1.4_5M_under50bp	CDM020.A0101.SG1.1_5M	CDM020.A0101.SG1.1_5M_over50bp	CDM020.A0101.SG1.1_5M_under50bp	CDM020.A0102.SG1.4_5M	CDM020.A0102.SG1.4_5M_over50bp	CDM020.A0102.SG1.4_5M_under50bp	FUM002.A0101.SG1.1_5M	FUM002.A0101.SG1.1_5M_over50bp	FUM002.A0101.SG1.1_5M_under50bp	FUM002.A0102.SG1.5_5M	FUM002.A0102.SG1.5_5M_over50bp	FUM002.A0102.SG1.5_5M_under50bp	FUM003.A0101.SG1.1_5M	FUM003.A0101.SG1.1_5M_over50bp	FUM003.A0101.SG1.1_5M_under50bp	FUM003.A0102.SG1.4_5M	FUM003.A0102.SG1.4_5M_over50bp	FUM003.A0102.SG1.4_5M_under50bp	GDN001.A0101.SG1.1_5M	GDN001.A0101.SG1.1_5M_over50bp	GDN001.A0101.SG1.1_5M_under50bp	GDN001.A0102.SG1.3_5M	GDN001.A0102.SG1.3_5M_over50bp	GDN001.A0102.SG1.3_5M_under50bp	GOY005.A0101.SG1.2_5M	GOY005.A0101.SG1.2_5M_over50bp	GOY005.A0101.SG1.2_5M_under50bp	GOY005.A0103.SG1.4_5M	GOY005.A0103.SG1.4_5M_over50bp	GOY005.A0103.SG1.4_5M_under50bp	GOY006.A0101.SG1.2_5M	GOY006.A0101.SG1.2_5M_over50bp	GOY006.A0101.SG1.2_5M_under50bp	GOY006.A0102.SG1.5_5M	GOY006.A0102.SG1.5_5M_over50bp	GOY006.A0102.SG1.5_5M_under50bp	PES001.B0101.SG1.3_5M	PES001.B0101.SG1.3_5M_over50bp	PES001.B0101.SG1.3_5M_under50bp	PES001.B0102.SG1.5_5M	PES001.B0102.SG1.5_5M_over50bp	PES001.B0102.SG1.5_5M_under50bp	VLD001.A0101.SG1.1_5M	VLD001.A0101.SG1.1_5M_over50bp	VLD001.A0101.SG1.1_5M_under50bp	VLD001.A0102.SG1.2_5M	VLD001.A0102.SG1.2_5M_over50bp	VLD001.A0102.SG1.2_5M_under50bp
Dolichospermum sp014697585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolichospermum sp015207875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolichospermum sp017355425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
Dolichospermum sp900299285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolichospermum sp903848645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dolosicoccus paucivorans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	3	2	1	0	0	0	1	0	1	0	0	0	0	0	0
Dolosigranulum pigrum	8	3	5	31	18	13	0	0	0	0	0	0	0	0	0	1	1	0	12	10	2	23	21	2	27	23	4	25	22	3	2	2	0	3	1	2	7	6	1	4	1	3	8	6	2	8	6	2	2	2	0	4	4	0	23	16	7	20	9	11
Domibacillus aminovorans	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0
Domibacillus antri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1
Domibacillus enclensis	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1
Domibacillus epiphyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0
Domibacillus indicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus iocasae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus mangrovi	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus robiginosus	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Domibacillus tundrae	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Donghicola eburneus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0
Donghicola mangrovi	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Donghicola tyrosinivorans	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dongia mobilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	5	0	5	3	2	1	8	8	0	1	0	1	0	0	0	0	0	0	3	2	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Dongia sp016183985	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dongia sp016712715	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	5	0	5	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dongia sp016794165	0	0	0	0	0	0	1	1	0	1	0	1	2	1	1	2	1	1	0	0	0	2	1	1	1	1	0	0	0	0	10	8	2	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	2	2	0	2	2	0	1	1	0	0	0	0
Dongshaea marina	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Doolittlea endobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Dorea formicigenerans	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Dorea A longicatena	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	4	3	1	1	1	0	0	0	0	0	0	0	0	0	0	3	3	0	1	0	1	1	1	0	0	0	0	0	0	0	2	2	0	1	0	1
Dorea A longicatena B	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	1	1	0	3	1	2	1	1	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	5	3	2	7	1	6	3	3	0	3	2	1	0	0	0	3	3	0
Dorea A sp016295505	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	6	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Dorea A sp900550865	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea B phocaeensis	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Dormibacter sp003244185	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Dormibacter sp016464825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Draconibacterium comscasis	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Draconibacterium halophilum	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium mangrovi	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Draconibacterium orientale	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp003516705	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Draconibacterium sp009773765	0	0	0	0	0	0	0	0	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
Draconibacterium sp011620585	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1
Draconibacterium sp011799805	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp013203755	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp015493625	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	2	1	1	1	1	0
Draconibacterium sp016705335	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp016931875	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Draconibacterium sp018648265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	9	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	14	9	5	13	10	3
Dubosiella newyorkensis	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0
Dubosiella sp000403415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	2	1	1	0	1	0	0	0	0	0	0	1	1	0	9	9	0	10	8	2	0	0	0	0	0	0
Dubosiella sp004793885	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	2	1	1	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0
Dubosiella sp910585105	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Duganella aceris	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	1	0	1	1	1	0	1	0	1	3	0	3	0	0	0	1	1	0	1	0	1	5	2	3	0	0	0	10	9	1	9	9	0	0	0	0	2	2	0
Duganella alba	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	2	0	2	2	1	1	3	0	3	5	3	2	1	0	1	2	0	2	0	0	0	1	1	0	1	1	0	16	15	1	12	10	2	2	2	0	0	0	0
Duganella callida	56	44	12	47	32	15	2	1	1	1	1	0	1	1	0	0	0	0	0	0	0	2	0	2	9	4	5	7	5	2	1	1	0	1	1	0	8	8	0	2	1	1	1	0	1	1	0	1	10	10	0	7	6	1	3	2	1	0	0	0
Duganella danionis	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	17	15	2	21	10	11	1	0	1	1	1	0	3	3	0	0	0	0	1	1	0	0	0	0	3	2	1	0	0	0	3	0	3	1	0	1
Duganella fentianensis	1	1	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	1	0	1	0	0	0	4	2	2	8	5	3	0	0	0	0	0	0	2	0	2	0	0	0	3	2	1	1	0	1	5	5	0	1	1	0	2	0	2	0	0	0
Duganella levis	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19	17	2	8	7	1	1	0	1	0	0	0
Duganella margarita	1	0	1	1	0	1	2	2	0	1	0	1	1	1	0	0	0	0	3	1	2	0	0	0	4	3	1	5	3	2	7	5	2	3	1	2	0	0	0	2	1	1	2	1	1	1	1	0	17	17	0	3	3	0	1	0	1	1	1	0
Duganella phyllosphaerae	1	0	1	0	0	0	1	1	0	2	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	8	0	8	0	0	0	3	2	1	2	2	0	2	0	2	0	0	0	26	25	1	12	9	3	3	2	1	0	0	0
Duganella radicis	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	4	4	0	1	1	0	0	0	0	4	4	0	0	0	0	4	3	1	1	1	0	11	9	2	13	11	2	1	0	1	0	0	0
Duganella rivi	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	10	10	0	8	3	5	0	0	0	1	0	1
Duganella sacchari	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	3	2	1	0	0	0	2	1	1	3	3	0	2	2	0	0	0	0	0	0	0	4	3	1	3	0	3	2	2	0	1	1	0	15	14	1	6	4	2	2	1	1	0	0	0
Duganella sp000335815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	7	4	3	12	8	4	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	3	3	0	0	0	0	1	1	0	1	0	1
Duganella sp000381565	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	3	1	2	0	0	0	1	1	0	0	0	0	3	3	0	5	5	0	1	1	0	0	0	0
Duganella sp001423125	0	0	0	0	0	0	1	1	0	2	2	0	1	0	1	2	2	0	1	1	0	0	0	0	13	5	8	13	8	5	0	0	0	0	0	0	7	4	3	3	3	0	2	0	2	2	2	0	8	8	0	4	3	1	2	2	0	0	0	0
Duganella sp003217375	0	0	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	1	1	0	1	0	1	5	2	3	3	1	2	3	1	2	0	0	0	2	1	1	0	0	0	1	0	1	0	0	0	15	15	0	2	1	1	2	1	1	0	0	0
Duganella sp003416895	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	1	0	1	2	1	1	5	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	5	5	0	2	1	1	1	0	1	5	3	2
Duganella sp003416985	0	0	0	0	0	0	1	0	1	1	1	0	2	2	0	1	1	0	1	0	1	0	0	0	6	4	2	7	6	1	11	11	0	3	3	0	2	2	0	0	0	0	1	1	0	1	0	1	8	8	0	5	4	1	0	0	0	1	0	1
Duganella sp009380215	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	0	1	0	0	0	0	0	0	4	3	1	16	10	6	2	2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	8	7	1	2	2	0	0	0	0	0	0	0
Duganella sp009674535	0	0	0	0	0	0	1	1	0	2	0	2	0	0	0	1	0	1	2	2	0	2	1	1	7	5	2	5	4	1	1	0	1	1	1	0	3	2	1	1	1	0	3	2	1	0	0	0	21	19	2	15	13	2	7	3	4	0	0	0
Duganella sp009857435	0	0	0	1	0	1	1	0	1	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	6	6	0	4	2	2	0	0	0	1	1	0	8	5	3	0	0	0	1	0	1	0	0	0	19	17	2	7	6	1	2	0	2	0	0	0
Duganella sp009857445	0	0	0	0	0	0	1	0	1	0	0	0	2	1	1	2	1	1	2	1	1	0	0	0	4	3	1	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	2	2	0	1	1	0	19	19	0	14	11	3	0	0	0	0	0	0
Duganella sp009857495	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	8	5	3	6	3	3	0	0	0	1	0	1	10	7	3	1	1	0	3	1	2	1	1	0	99	93	6	49	41	8	4	1	3	1	0	1
Duganella sp009857915	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	1	0	1	18	17	1	16	9	7	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	3	2	1	2	2	0	4	2	2	0	0	0	1	0	1
Duganella sp013376005	0	0	0	0	0	0	0	0	0	1	0	1	3	2	1	1	1	0	0	0	0	1	0	1	2	1	1	5	4	1	0	0	0	1	0	1	2	2	0	1	1	0	1	0	1	0	0	0	10	9	1	3	3	0	0	0	0	0	0	0
Duganella sp013408245	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	1	1	0	2	1	1	1	0	1	1	1	0	3	1	2	8	8	0	1	1	0	1	1	0	1	1	0	2	1	1	2	1	1	18	18	0	6	5	1	2	2	0	1	0	1
Duganella sp017833525	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	1	0	1	1	0	1	1	0	6	5	1	8	2	6	1	1	0	0	0	0	2	0	2	1	0	1	1	1	0	0	0	0	68	64	4	44	40	4	2	2	0	0	0	0
Duganella sp019219065	2	0	2	0	0	0	1	1	0	0	0	0	3	1	2	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	1	1	0	1	1	0	2	0	2	2	1	1	3	1	2	1	1	0	51	48	3	18	15	3	2	2	0	0	0	0
Duganella sp900100205	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	3	1	2	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	2	0	2	119	110	9	45	34	11	2	1	1	0	0	0
Duganella sp900109645	0	0	0	0	0	0	3	3	0	1	1	0	2	1	1	1	1	0	0	0	0	3	1	2	14	12	2	10	7	3	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	2	0	2	15	13	2	5	5	0	2	1	1	1	0	1
Duganella sp900110275	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	7	4	3	4	2	2	2	0	2	1	0	1	2	1	1	0	0	0	2	0	2	3	1	2	154	143	11	82	62	20	4	1	3	0	0	0
Duganella zoogloeoides	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	2	0	1	1	0	4	3	1	4	2	2	0	0	0	0	0	0	3	3	0	1	1	0	8	7	1	6	3	3	196	182	14	116	97	19	3	2	1	2	0	2
Duncaniella dubosii	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0
Duncaniella freteri	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella muris	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp001689495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Duncaniella sp001689575	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	2	2	0
Duncaniella sp001701225	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	4	4	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0
Duncaniella sp002494015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp014801945	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp014802015	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	2	1	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0
Duncaniella sp014802105	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp014802325	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp014802345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0
Duncaniella sp900544535	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp900549445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Duncaniella sp900762315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
